zone_id,bucket_start_ts,forecast_created_at,horizon_index,y_pred,y_pred_lower,y_pred_upper,confidence_score,uncertainty_band,model_name,model_version,model_stage,feature_version,forecast_run_id,zone_class,day_of_week,quarter_hour_index,baseline_expected_demand_zone,borough,baseline_expected_demand_borough,baseline_expected_demand_city,baseline_expected_demand,baseline_reference_level,fallback_applied,demand_ratio,raw_multiplier,raw_multiplier_method,low_confidence_adjusted,pre_guardrail_multiplier,pre_cap_multiplier,cap_applied,cap_reason,cap_type,cap_value,time_category,post_cap_multiplier,previous_final_multiplier,candidate_multiplier_before_rate_limit,rate_limit_applied,rate_limit_direction,max_up_delta,max_down_delta,post_rate_limit_multiplier,smoothing_applied,smoothing_reclamped,final_multiplier,cold_start_used,reason_codes_json,primary_reason_code,reason_summary,pricing_created_at,pricing_run_key,pricing_policy_version,run_id,status
174,2025-11-02 19:00:00+00:00,2026-02-24 10:05:00.677490+00:00,1,0.0,0.0,1.4733626720339998,0.2223693299081371,high,ride-demand-forecast-model,7,Staging,v1,01f7d7e5-26bb-4ee7-a59d-6e57d7e44131,,6,76,0.0,Bronx,0.03488372093023256,1.5960076045627376,0.5,zone,True,0.0,1.0,demand_ratio_piecewise,True,1.0,1.0,False,,,,peak,1.0,1.2,1.0,False,none,0.35,0.25,1.0,True,False,1.05,True,"['NORMAL_DEMAND_BASELINE', 'BASELINE_FALLBACK_ZONE', 'LOW_CONFIDENCE_DAMPENING', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",LOW_CONFIDENCE_DAMPENING,Demand forecast is near historical baseline levels. | Baseline reference was available at zone level. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:05:24.630874+00:00,6dbef0861d46325032ed635e,pr1,e43ded3d-a778-4a26-9250-401b041fc335,published
175,2025-11-02 19:00:00+00:00,2026-02-24 10:05:00.677490+00:00,1,0.0,0.0,1.4733626720339998,0.2223693299081371,high,ride-demand-forecast-model,7,Staging,v1,01f7d7e5-26bb-4ee7-a59d-6e57d7e44131,,6,76,0.0,Queens,0.42028985507246375,1.5960076045627376,0.5,zone,True,0.0,1.0,demand_ratio_piecewise,True,1.0,1.0,False,,,,peak,1.0,1.2,1.0,False,none,0.35,0.25,1.0,True,False,1.05,True,"['NORMAL_DEMAND_BASELINE', 'BASELINE_FALLBACK_ZONE', 'LOW_CONFIDENCE_DAMPENING', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",LOW_CONFIDENCE_DAMPENING,Demand forecast is near historical baseline levels. | Baseline reference was available at zone level. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:05:24.630874+00:00,6dbef0861d46325032ed635e,pr1,e43ded3d-a778-4a26-9250-401b041fc335,published
176,2025-11-02 19:00:00+00:00,2026-02-24 10:05:00.677490+00:00,1,0.0,0.0,1.4733626720339998,0.2223693299081371,high,ride-demand-forecast-model,7,Staging,v1,01f7d7e5-26bb-4ee7-a59d-6e57d7e44131,,6,76,0.0,Staten Island,0.0,1.5960076045627376,0.5,zone,True,0.0,1.0,demand_ratio_piecewise,True,1.0,1.0,False,,,,peak,1.0,1.2,1.0,False,none,0.35,0.25,1.0,True,False,1.05,True,"['NORMAL_DEMAND_BASELINE', 'BASELINE_FALLBACK_ZONE', 'LOW_CONFIDENCE_DAMPENING', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",LOW_CONFIDENCE_DAMPENING,Demand forecast is near historical baseline levels. | Baseline reference was available at zone level. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:05:24.630874+00:00,6dbef0861d46325032ed635e,pr1,e43ded3d-a778-4a26-9250-401b041fc335,published
177,2025-11-02 19:00:00+00:00,2026-02-24 10:05:00.677490+00:00,1,0.7278781097462215,0.0,2.2012407817802213,0.2223693299081371,high,ride-demand-forecast-model,7,Staging,v1,01f7d7e5-26bb-4ee7-a59d-6e57d7e44131,,6,76,0.5,Brooklyn,0.06147540983606557,1.5960076045627376,0.5,zone,True,1.455756219492443,1.5708642508485062,demand_ratio_piecewise,True,1.4281481881363796,1.4281481881363796,False,,,,peak,1.4281481881363796,1.2,1.4281481881363796,False,none,0.35,0.25,1.4281481881363796,True,False,1.3711111411022847,True,"['HIGH_DEMAND_RATIO', 'BASELINE_FALLBACK_ZONE', 'LOW_CONFIDENCE_DAMPENING', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",LOW_CONFIDENCE_DAMPENING,Demand forecast is significantly above baseline reference. | Baseline reference was available at zone level. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:05:24.630874+00:00,6dbef0861d46325032ed635e,pr1,e43ded3d-a778-4a26-9250-401b041fc335,published
178,2025-11-02 19:00:00+00:00,2026-02-24 10:05:00.677490+00:00,1,0.0,0.0,1.4733626720339998,0.2223693299081371,high,ride-demand-forecast-model,7,Staging,v1,01f7d7e5-26bb-4ee7-a59d-6e57d7e44131,,6,76,0.0,Brooklyn,0.06147540983606557,1.5960076045627376,0.5,zone,True,0.0,1.0,demand_ratio_piecewise,True,1.0,1.0,False,,,,peak,1.0,1.2,1.0,False,none,0.35,0.25,1.0,True,False,1.05,True,"['NORMAL_DEMAND_BASELINE', 'BASELINE_FALLBACK_ZONE', 'LOW_CONFIDENCE_DAMPENING', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",LOW_CONFIDENCE_DAMPENING,Demand forecast is near historical baseline levels. | Baseline reference was available at zone level. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:05:24.630874+00:00,6dbef0861d46325032ed635e,pr1,e43ded3d-a778-4a26-9250-401b041fc335,published
179,2025-11-02 19:00:00+00:00,2026-02-24 10:05:00.677490+00:00,1,0.0,0.0,1.4733626720339998,0.2223693299081371,high,ride-demand-forecast-model,7,Staging,v1,01f7d7e5-26bb-4ee7-a59d-6e57d7e44131,,6,76,0.0,Queens,0.42028985507246375,1.5960076045627376,0.5,zone,True,0.0,1.0,demand_ratio_piecewise,True,1.0,1.0,False,,,,peak,1.0,1.2,1.0,False,none,0.35,0.25,1.0,True,False,1.05,True,"['NORMAL_DEMAND_BASELINE', 'BASELINE_FALLBACK_ZONE', 'LOW_CONFIDENCE_DAMPENING', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",LOW_CONFIDENCE_DAMPENING,Demand forecast is near historical baseline levels. | Baseline reference was available at zone level. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:05:24.630874+00:00,6dbef0861d46325032ed635e,pr1,e43ded3d-a778-4a26-9250-401b041fc335,published
180,2025-11-02 19:00:00+00:00,2026-02-24 10:05:00.677490+00:00,1,0.0,0.0,1.4733626720339998,0.2223693299081371,high,ride-demand-forecast-model,7,Staging,v1,01f7d7e5-26bb-4ee7-a59d-6e57d7e44131,,6,76,0.0,Queens,0.42028985507246375,1.5960076045627376,0.5,zone,True,0.0,1.0,demand_ratio_piecewise,True,1.0,1.0,False,,,,peak,1.0,1.2,1.0,False,none,0.35,0.25,1.0,True,False,1.05,True,"['NORMAL_DEMAND_BASELINE', 'BASELINE_FALLBACK_ZONE', 'LOW_CONFIDENCE_DAMPENING', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",LOW_CONFIDENCE_DAMPENING,Demand forecast is near historical baseline levels. | Baseline reference was available at zone level. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:05:24.630874+00:00,6dbef0861d46325032ed635e,pr1,e43ded3d-a778-4a26-9250-401b041fc335,published
181,2025-11-02 19:00:00+00:00,2026-02-24 10:05:00.677490+00:00,1,0.15516210588765245,0.0,1.6285247779216523,0.2223693299081371,high,ride-demand-forecast-model,7,Staging,v1,01f7d7e5-26bb-4ee7-a59d-6e57d7e44131,,6,76,0.5,Brooklyn,0.06147540983606557,1.5960076045627376,0.5,zone,True,0.3103242117753049,1.0,demand_ratio_piecewise,True,1.0,1.0,False,,,,peak,1.0,1.2,1.0,False,none,0.35,0.25,1.0,True,False,1.05,True,"['NORMAL_DEMAND_BASELINE', 'BASELINE_FALLBACK_ZONE', 'LOW_CONFIDENCE_DAMPENING', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",LOW_CONFIDENCE_DAMPENING,Demand forecast is near historical baseline levels. | Baseline reference was available at zone level. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:05:24.630874+00:00,6dbef0861d46325032ed635e,pr1,e43ded3d-a778-4a26-9250-401b041fc335,published
182,2025-11-02 19:00:00+00:00,2026-02-24 10:05:00.677490+00:00,1,0.0,0.0,1.4733626720339998,0.2223693299081371,high,ride-demand-forecast-model,7,Staging,v1,01f7d7e5-26bb-4ee7-a59d-6e57d7e44131,,6,76,0.0,Bronx,0.03488372093023256,1.5960076045627376,0.5,zone,True,0.0,1.0,demand_ratio_piecewise,True,1.0,1.0,False,,,,peak,1.0,1.2,1.0,False,none,0.35,0.25,1.0,True,False,1.05,True,"['NORMAL_DEMAND_BASELINE', 'BASELINE_FALLBACK_ZONE', 'LOW_CONFIDENCE_DAMPENING', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",LOW_CONFIDENCE_DAMPENING,Demand forecast is near historical baseline levels. | Baseline reference was available at zone level. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:05:24.630874+00:00,6dbef0861d46325032ed635e,pr1,e43ded3d-a778-4a26-9250-401b041fc335,published
183,2025-11-02 19:00:00+00:00,2026-02-24 10:05:00.677490+00:00,1,0.0,0.0,1.4733626720339998,0.2223693299081371,high,ride-demand-forecast-model,7,Staging,v1,01f7d7e5-26bb-4ee7-a59d-6e57d7e44131,,6,76,0.0,Bronx,0.03488372093023256,1.5960076045627376,0.5,zone,True,0.0,1.0,demand_ratio_piecewise,True,1.0,1.0,False,,,,peak,1.0,1.2,1.0,False,none,0.35,0.25,1.0,True,False,1.05,True,"['NORMAL_DEMAND_BASELINE', 'BASELINE_FALLBACK_ZONE', 'LOW_CONFIDENCE_DAMPENING', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",LOW_CONFIDENCE_DAMPENING,Demand forecast is near historical baseline levels. | Baseline reference was available at zone level. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 10:05:24.630874+00:00,6dbef0861d46325032ed635e,pr1,e43ded3d-a778-4a26-9250-401b041fc335,published
