zone_id,bucket_start_ts,forecast_created_at,horizon_index,y_pred,y_pred_lower,y_pred_upper,confidence_score,uncertainty_band,model_name,model_version,model_stage,feature_version,forecast_run_id,zone_class,day_of_week,quarter_hour_index,baseline_expected_demand_zone,borough,baseline_expected_demand_borough,baseline_expected_demand_city,baseline_expected_demand,baseline_reference_level,fallback_applied,demand_ratio,raw_multiplier,raw_multiplier_method,low_confidence_adjusted,pre_guardrail_multiplier,pre_cap_multiplier,cap_applied,cap_reason,cap_type,cap_value,time_category,post_cap_multiplier,previous_final_multiplier,candidate_multiplier_before_rate_limit,rate_limit_applied,rate_limit_direction,max_up_delta,max_down_delta,post_rate_limit_multiplier,smoothing_applied,smoothing_reclamped,final_multiplier,cold_start_used,reason_codes_json,primary_reason_code,reason_summary,pricing_created_at,pricing_run_key,pricing_policy_version,run_id,status
56,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
57,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
58,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Bronx,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
59,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Bronx,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
60,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Bronx,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
61,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
62,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
63,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
64,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
65,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.7114050520070918,0.05820558168489964,3.3646045223292838,0.2797573302767442,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Brooklyn,,,0.5,global,True,3.4228101040141836,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
66,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.7114050520070918,0.05820558168489964,3.3646045223292838,0.2797573302767442,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Brooklyn,,,0.5,global,True,3.4228101040141836,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
67,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
68,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,3.9814227377181766,2.3282232673959844,5.634622208040369,0.38862987169224406,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Manhattan,,,0.5,global,True,7.962845475436353,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
69,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Bronx,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
70,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.827816215376891,0.17461674505469893,3.4810156856990835,0.28879471086192443,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Queens,,,0.5,global,True,3.655632430753782,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
71,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
72,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
73,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Queens,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
74,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.7696106336919915,0.11641116336979929,3.4228101040141836,0.28435286181642117,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Manhattan,,,0.5,global,True,3.539221267383983,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
75,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.7114050520070918,0.05820558168489964,3.3646045223292838,0.2797573302767442,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Manhattan,,,0.5,global,True,3.4228101040141836,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
76,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
77,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
78,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Bronx,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
79,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,5.960412515004764,4.307213044682571,7.613611985326957,0.43057446184156195,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Manhattan,,,0.5,global,True,11.920825030009528,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
80,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Brooklyn,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
81,2025-11-03 00:00:00+00:00,2026-02-24 09:35:26.812515+00:00,1,1.6531994703221922,0.0,3.3063989406443843,0.275,high,ride-demand-forecast-model,7,Staging,v1,1fa85766-c25d-451e-a643-d0640ea8e8cd,,0,0,,Bronx,,,0.5,global,True,3.3063989406443843,2.25,demand_ratio_piecewise,True,1.75,1.75,False,,,,off_peak,1.75,1.0,1.75,True,up,0.2,0.15,1.2,True,False,1.13,True,"['HIGH_DEMAND_RATIO', 'MISSING_BASELINE_REFERENCE_FALLBACK', 'LOW_CONFIDENCE_DAMPENING', 'RATE_LIMIT_INCREASE_CLAMP', 'SMOOTHING_APPLIED', 'NO_PREVIOUS_MULTIPLIER_COLD_START']",RATE_LIMIT_INCREASE_CLAMP,Demand forecast is significantly above baseline reference. | Baseline fallback reached global minimum because no baseline source was found. | Raw multiplier increase was dampened due to low confidence.,2026-02-24 09:35:39.578658+00:00,b24f1f84f47822e6484a7ff9,pr1,06b089c2-3446-40ba-ab09-489ef9fdc4ca,ready
